,Id,Customer_Issue_Summary__c,Customer_Issue__c,Resolution_Summary__c,Resolution__c,component,type,Status,ClosedDate,SerialNumber,SerialNumberContract,Qty,src,flag_validinstall
47,50046000005PJv1AAG,"replace display on switch that the screen is fading and hard to read on two STS  411-0112-1 & 411-0112-5

SAS TX3 alarm on 411-0112-10

site
Ascent
suite 400
505 N Railroad 
Northlake, IL",PCBA,One unit had a Tx alarm which was cut and reseated.  2 units had screens that were fading out.  All repairs made.,Site Visit,Display,replace,Closed,1/17/2018 16:00,nan,,0.0,Product_3__c,True
48,50046000005PJv1AAG,"replace display on switch that the screen is fading and hard to read on two STS  411-0112-1 & 411-0112-5

SAS TX3 alarm on 411-0112-10

site
Ascent
suite 400
505 N Railroad 
Northlake, IL",PCBA,One unit had a Tx alarm which was cut and reseated.  2 units had screens that were fading out.  All repairs made.,Site Visit,Display,replace,Closed,1/17/2018 16:00,nan,,"replace display on switch that the screen is fading and hard to read on two STS  411-0112-1 & 411-0112-5

SAS TX3 alarm on 411-0112-10

site
Ascent
suite 400
505 N Railroad 
Northlake, IL",Serial_Date_Lot_Code__c,True
49,50046000000rCL6AAM,"During PM, found one unit could not be calibrated and the display was locked up.  display was working fine, but will need to replace DCM board

site
Dept of Veteran Affairs
1615 Woodward St
Austin, TX  78722",PCBA,"Inspect Units Prior to PM Unit in alarm BCMS ALARM, Check Voltage check current make calibration adjustments as needed, BCMS Breaker 37,39,41, 3P/100A is above the 40/45 % Threshold and in alarm check ribbon cables adjust time and date, Replace DCM Board Set Modbus Address to 31 No Load at this time, PDU Normal on departure.
BCMS Ver: M1.46 C1.62
Limited to 32 Modbus address
Customer requested BCMS cards to follow sequence
PDU-1 M4:31, BCMS 32,33,34,35 not able
Left address at M4:31, BCMS 1,2,3,4
PDU-2 unchanged",Site Visit,Display,replace,Closed,5/9/2017 15:18,110-1993-1,110-1993-1,1.0,Product_1__c,True
50,50046000000rCL6AAM,"During PM, found one unit could not be calibrated and the display was locked up.  display was working fine, but will need to replace DCM board

site
Dept of Veteran Affairs
1615 Woodward St
Austin, TX  78722",PCBA,"Inspect Units Prior to PM Unit in alarm BCMS ALARM, Check Voltage check current make calibration adjustments as needed, BCMS Breaker 37,39,41, 3P/100A is above the 40/45 % Threshold and in alarm check ribbon cables adjust time and date, Replace DCM Board Set Modbus Address to 31 No Load at this time, PDU Normal on departure.
BCMS Ver: M1.46 C1.62
Limited to 32 Modbus address
Customer requested BCMS cards to follow sequence
PDU-1 M4:31, BCMS 32,33,34,35 not able
Left address at M4:31, BCMS 1,2,3,4
PDU-2 unchanged",Site Visit,Display,replace,Closed,5/9/2017 15:18,nan,,0.0,Product_2__c,True
51,50046000000rCL6AAM,"During PM, found one unit could not be calibrated and the display was locked up.  display was working fine, but will need to replace DCM board

site
Dept of Veteran Affairs
1615 Woodward St
Austin, TX  78722",PCBA,"Inspect Units Prior to PM Unit in alarm BCMS ALARM, Check Voltage check current make calibration adjustments as needed, BCMS Breaker 37,39,41, 3P/100A is above the 40/45 % Threshold and in alarm check ribbon cables adjust time and date, Replace DCM Board Set Modbus Address to 31 No Load at this time, PDU Normal on departure.
BCMS Ver: M1.46 C1.62
Limited to 32 Modbus address
Customer requested BCMS cards to follow sequence
PDU-1 M4:31, BCMS 32,33,34,35 not able
Left address at M4:31, BCMS 1,2,3,4
PDU-2 unchanged",Site Visit,Display,replace,Closed,5/9/2017 15:18,nan,,0.0,Product_3__c,True
52,50046000000rCL6AAM,"During PM, found one unit could not be calibrated and the display was locked up.  display was working fine, but will need to replace DCM board

site
Dept of Veteran Affairs
1615 Woodward St
Austin, TX  78722",PCBA,"Inspect Units Prior to PM Unit in alarm BCMS ALARM, Check Voltage check current make calibration adjustments as needed, BCMS Breaker 37,39,41, 3P/100A is above the 40/45 % Threshold and in alarm check ribbon cables adjust time and date, Replace DCM Board Set Modbus Address to 31 No Load at this time, PDU Normal on departure.
BCMS Ver: M1.46 C1.62
Limited to 32 Modbus address
Customer requested BCMS cards to follow sequence
PDU-1 M4:31, BCMS 32,33,34,35 not able
Left address at M4:31, BCMS 1,2,3,4
PDU-2 unchanged",Site Visit,Display,replace,Closed,5/9/2017 15:18,nan,,"During PM, found one unit could not be calibrated and the display was locked up.  display was working fine, but will need to replace DCM board

site
Dept of Veteran Affairs
1615 Woodward St
Austin, TX  78722",Serial_Date_Lot_Code__c,True
53,50046000000rC4gAAE,"Performed preventative maintenance on RPP units. Physically inspected the unit for any shorts or damages. None were found. Used a thermal probe to check for any hotspots on the main breakers and subfeed branch breakers. All temperature readings were within tolerance. No hotspots were found. Then measured the voltage and current readings from the unit. Each main breaker was a separate source. So all power sources were measured and recorded. The readings are recorded on this work order. These readings were compared to the readings on the display and if any readings were off a 2% tolerance, they were calibrated on the unit. Found one issue with unit RPP A5. The bcms board needs to be replaced. This unit was calibrated at a previous visit but the voltage did not hold. The voltage keeps fluctuating from 40 volts	to 180 volts. The voltage channel on the board is bad. Need to order a new display to resolve this issue.",Hardware Issue - RPP,"BCMS would not hold calibration on the A phase of channel 1. Verified all settings in the BCMS software. Replaced BCMS card with a new card and matched all settings. Measured and 																																																																													
calibrated all voltages. Ensured all alarms were clear. Verified that the phase A voltage on channel one maintained a good reading after disconnecting from the software. No other issues																																																																													
noted.",Site Visit,Display,replace,Closed,4/12/2017 12:54,180-2248-1,180-2248-1,1.0,Product_1__c,True
54,50046000000rC4gAAE,"Performed preventative maintenance on RPP units. Physically inspected the unit for any shorts or damages. None were found. Used a thermal probe to check for any hotspots on the main breakers and subfeed branch breakers. All temperature readings were within tolerance. No hotspots were found. Then measured the voltage and current readings from the unit. Each main breaker was a separate source. So all power sources were measured and recorded. The readings are recorded on this work order. These readings were compared to the readings on the display and if any readings were off a 2% tolerance, they were calibrated on the unit. Found one issue with unit RPP A5. The bcms board needs to be replaced. This unit was calibrated at a previous visit but the voltage did not hold. The voltage keeps fluctuating from 40 volts	to 180 volts. The voltage channel on the board is bad. Need to order a new display to resolve this issue.",Hardware Issue - RPP,"BCMS would not hold calibration on the A phase of channel 1. Verified all settings in the BCMS software. Replaced BCMS card with a new card and matched all settings. Measured and 																																																																													
calibrated all voltages. Ensured all alarms were clear. Verified that the phase A voltage on channel one maintained a good reading after disconnecting from the software. No other issues																																																																													
noted.",Site Visit,Display,replace,Closed,4/12/2017 12:54,nan,,0.0,Product_2__c,True
55,50046000000rC4gAAE,"Performed preventative maintenance on RPP units. Physically inspected the unit for any shorts or damages. None were found. Used a thermal probe to check for any hotspots on the main breakers and subfeed branch breakers. All temperature readings were within tolerance. No hotspots were found. Then measured the voltage and current readings from the unit. Each main breaker was a separate source. So all power sources were measured and recorded. The readings are recorded on this work order. These readings were compared to the readings on the display and if any readings were off a 2% tolerance, they were calibrated on the unit. Found one issue with unit RPP A5. The bcms board needs to be replaced. This unit was calibrated at a previous visit but the voltage did not hold. The voltage keeps fluctuating from 40 volts	to 180 volts. The voltage channel on the board is bad. Need to order a new display to resolve this issue.",Hardware Issue - RPP,"BCMS would not hold calibration on the A phase of channel 1. Verified all settings in the BCMS software. Replaced BCMS card with a new card and matched all settings. Measured and 																																																																													
calibrated all voltages. Ensured all alarms were clear. Verified that the phase A voltage on channel one maintained a good reading after disconnecting from the software. No other issues																																																																													
noted.",Site Visit,Display,replace,Closed,4/12/2017 12:54,nan,,0.0,Product_3__c,True
56,50046000000rC4gAAE,"Performed preventative maintenance on RPP units. Physically inspected the unit for any shorts or damages. None were found. Used a thermal probe to check for any hotspots on the main breakers and subfeed branch breakers. All temperature readings were within tolerance. No hotspots were found. Then measured the voltage and current readings from the unit. Each main breaker was a separate source. So all power sources were measured and recorded. The readings are recorded on this work order. These readings were compared to the readings on the display and if any readings were off a 2% tolerance, they were calibrated on the unit. Found one issue with unit RPP A5. The bcms board needs to be replaced. This unit was calibrated at a previous visit but the voltage did not hold. The voltage keeps fluctuating from 40 volts	to 180 volts. The voltage channel on the board is bad. Need to order a new display to resolve this issue.",Hardware Issue - RPP,"BCMS would not hold calibration on the A phase of channel 1. Verified all settings in the BCMS software. Replaced BCMS card with a new card and matched all settings. Measured and 																																																																													
calibrated all voltages. Ensured all alarms were clear. Verified that the phase A voltage on channel one maintained a good reading after disconnecting from the software. No other issues																																																																													
noted.",Site Visit,Display,replace,Closed,4/12/2017 12:54,nan,,"Performed preventative maintenance on RPP units. Physically inspected the unit for any shorts or damages. None were found. Used a thermal probe to check for any hotspots on the main breakers and subfeed branch breakers. All temperature readings were within tolerance. No hotspots were found. Then measured the voltage and current readings from the unit. Each main breaker was a separate source. So all power sources were measured and recorded. The readings are recorded on this work order. These readings were compared to the readings on the display and if any readings were off a 2% tolerance, they were calibrated on the unit. Found one issue with unit RPP A5. The bcms board needs to be replaced. This unit was calibrated at a previous visit but the voltage did not hold. The voltage keeps fluctuating from 40 volts	to 180 volts. The voltage channel on the board is bad. Need to order a new display to resolve this issue.",Serial_Date_Lot_Code__c,True
57,50046000000rCBjAAM,Monitor is out on 1 PDUs. They are getting an Alarm and then screen goes Blank. They need a tech to replace monochrome  Monitor. PCB11556,Hardware Issue - PDU,The site reported a monochrome Wavestar monitor not working; removed the old and replaced with new sent from SIRV - The unit is functioning properly.  The customer also pointed out a unit (PDU #203) that is missing the cover for the EPO - they would like a new cover sent and will want it replaced when PDI returns for the next PM.  Info will be sent to the After-Market Sales group for the quote on a new service contract and the cover for the EPO.,Site Visit,Display,replace,Closed,9/28/2016 18:25,110-2495,110-2495,1.0,Product_1__c,True
58,50046000000rCBjAAM,Monitor is out on 1 PDUs. They are getting an Alarm and then screen goes Blank. They need a tech to replace monochrome  Monitor. PCB11556,Hardware Issue - PDU,The site reported a monochrome Wavestar monitor not working; removed the old and replaced with new sent from SIRV - The unit is functioning properly.  The customer also pointed out a unit (PDU #203) that is missing the cover for the EPO - they would like a new cover sent and will want it replaced when PDI returns for the next PM.  Info will be sent to the After-Market Sales group for the quote on a new service contract and the cover for the EPO.,Site Visit,Display,replace,Closed,9/28/2016 18:25,nan,,0.0,Product_2__c,True
