,Id,Customer_Issue_Summary__c,Customer_Issue__c,Resolution_Summary__c,Resolution__c,component,type,Status,ClosedDate,SerialNumberOrg,SerialNumberContract,Qty,src,SerialNumber,flag_validinstall
3901,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-15b,False
3902,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-16b,False
3903,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-17b,False
3904,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-18b,False
3905,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-19b,False
3906,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-20b,False
3907,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-21b,False
3908,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-22b,False
3909,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-23b,False
3910,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-24b,False
3911,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-25b,False
3912,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-2b,False
3913,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-3b,False
3914,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-4b,False
3915,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-5b,False
3916,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-6b,False
3917,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-7b,False
3918,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-8b,False
3919,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-9b,False
3920,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-10b,False
3921,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-11b,False
3922,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-12b,False
3923,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-13b,False
3924,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,442-14b,False
